order,combo,o_info
3,"('draw_sum', 'n1_delta2', 'n3_delta')",-0.05423880791099478
3,"('draw_range_roll_std', 'draw_sum', 'n1_mod5')",-0.0540427586763812
3,"('draw_range_roll_std', 'draw_sum', 'n5_mod5')",-0.05392494826781835
3,"('draw_range_roll_std', 'draw_sum', 'n2_mod5')",-0.05377163260371276
3,"('draw_sum', 'n1_mod5', 'n3_delta')",-0.05332066868630925
3,"('draw_sum', 'n1_mod7', 'n1_parity')",-0.05248266350564279
3,"('draw_sum', 'n1_mod5', 'n4_mod5')",-0.05206995747450982
3,"('draw_sum', 'n1_mod7', 'n3_mod5')",-0.051559585181172096
3,"('draw_sum', 'n3_mod7', 'n4_n5_sum')",-0.0510205024393926
3,"('draw_sum', 'n1_delta', 'n4_mod5')",-0.050845982379634336
3,"('draw_sum', 'n5_mod3', 'sum_hurst')",-0.05069743624343559
3,"('draw_sum', 'n1_n5_sum', 'n2_mod7')",-0.05024155856600565
3,"('draw_std_roll_std', 'draw_sum', 'n1_mod5')",-0.05006456742184007
4,"('draw_sum', 'n3_mod3', 'n3_mod5', 'n3_mod7')",-2.499644829586071
4,"('draw_sum', 'n4_mod3', 'n4_mod5', 'n4_mod7')",-2.4696256950406834
4,"('draw_sum', 'n2_mod3', 'n2_mod5', 'n2_mod7')",-2.226210662545107
4,"('draw_range', 'draw_sum', 'n5_mod5', 'n5_mod7')",-2.054130164659636
4,"('draw_sum', 'n3_mod5', 'n3_mod7', 'n3_parity')",-2.042767487395814
4,"('draw_sum', 'n5_mod3', 'n5_mod5', 'n5_mod7')",-1.9824721078851653
4,"('draw_sum', 'n4_mod5', 'n4_mod7', 'n4_parity')",-1.961807949472096
4,"('draw_std', 'draw_sum', 'n5_mod5', 'n5_mod7')",-1.8350803668834672
4,"('draw_sum', 'n2_mod5', 'n2_mod7', 'n2_parity')",-1.7667927280557834
4,"('draw_std', 'draw_sum', 'n2_mod5', 'n2_mod7')",-1.7407236892461668
4,"('draw_range', 'draw_sum', 'n1_mod5', 'n1_mod7')",-1.6867365611950405
4,"('draw_std', 'draw_sum', 'n4_mod5', 'n4_mod7')",-1.6731893298798255
4,"('draw_std', 'draw_sum', 'n1_mod5', 'n1_mod7')",-1.5463017311449043
4,"('draw_sum', 'n5_mod5', 'n5_mod7', 'n5_parity')",-1.513650184908652
4,"('draw_sum', 'n1_mod3', 'n1_mod5', 'n1_mod7')",-1.4694432171089282
4,"('draw_std', 'draw_sum', 'n3_mod5', 'n3_mod7')",-1.417466601915791
4,"('draw_range', 'draw_sum', 'n2_mod5', 'n2_mod7')",-1.4167477341683892
4,"('draw_range', 'draw_sum', 'n4_mod5', 'n4_mod7')",-1.4049628951674507
4,"('draw_range', 'draw_sum', 'n3_mod5', 'n3_mod7')",-1.2877954036350943
4,"('draw_sum', 'draw_sum_roll_mean', 'n3_mod5', 'n3_mod7')",-1.2433198803786496
4,"('draw_range_roll_mean', 'draw_sum', 'n3_mod5', 'n3_mod7')",-1.2375781614400516
4,"('draw_range_roll_mean', 'draw_sum', 'n4_mod5', 'n4_mod7')",-1.2256549315965835
4,"('draw_std_roll_mean', 'draw_sum', 'n3_mod5', 'n3_mod7')",-1.223445523864065
4,"('draw_range_roll_mean', 'draw_sum', 'n5_mod5', 'n5_mod7')",-1.2175611221556828
4,"('draw_range', 'draw_sum', 'n1_mod3', 'n1_mod7')",-1.2130494104002096
4,"('draw_sum', 'draw_sum_roll_mean', 'n4_mod5', 'n4_mod7')",-1.2098842260279454
4,"('draw_sum', 'draw_sum_roll_mean', 'n5_mod5', 'n5_mod7')",-1.2030838270523354
4,"('draw_std_roll_mean', 'draw_sum', 'n4_mod5', 'n4_mod7')",-1.197435024420031
4,"('draw_sum', 'n1_mod5', 'n1_mod7', 'n1_parity')",-1.1929648573982448
4,"('draw_sum', 'n3_delta', 'n3_mod5', 'n3_mod7')",-1.1898229217389158
4,"('draw_std_roll_mean', 'draw_sum', 'n5_mod5', 'n5_mod7')",-1.1884024739858532
4,"('draw_sum', 'draw_sum_roll_mean', 'n2_mod5', 'n2_mod7')",-1.171831457530974
4,"('draw_sum', 'n4_delta', 'n4_mod5', 'n4_mod7')",-1.1568888670366775
4,"('draw_sum', 'n3_mod5', 'n3_mod7', 'n4_mod7')",-1.1568124385325014
4,"('draw_sum', 'n2_mod7', 'n3_mod5', 'n3_mod7')",-1.149543082554672
4,"('draw_sum', 'n1_n2_sum', 'n4_mod5', 'n4_mod7')",-1.1449878949613783
4,"('draw_sum', 'n2_mod5', 'n2_mod7', 'n4_n5_sum')",-1.144022645261149
4,"('draw_range_roll_mean', 'draw_sum', 'n2_mod5', 'n2_mod7')",-1.1424658647745964
4,"('draw_sum', 'mb_delta', 'n3_mod5', 'n3_mod7')",-1.1340921498778442
4,"('draw_std_roll_mean', 'draw_sum', 'n2_mod5', 'n2_mod7')",-1.133636354926221
4,"('draw_sum', 'n1_mod7', 'n3_mod5', 'n3_mod7')",-1.131228866998633
4,"('draw_sum', 'n3_mod5', 'n3_mod7', 'sum_hurst')",-1.1264910210848527
4,"('draw_sum', 'draw_sum_roll_mean', 'n2_delta2', 'n2_mod7')",-1.1154343472497885
4,"('draw_sum', 'draw_sum_roll_mean', 'n2_delta2', 'n5_mod7')",-1.1106999448025832
4,"('draw_sum', 'n3_mod5', 'n3_mod7', 'n5_mod7')",-1.1103702072803117
4,"('draw_sum', 'n2_delta2', 'n3_mod5', 'n3_mod7')",-1.103000442727982
4,"('draw_sum', 'draw_sum_roll_mean', 'n2_delta2', 'n3_mod7')",-1.0989655877602615
4,"('draw_sum', 'n2_delta', 'n2_mod5', 'n2_mod7')",-1.0983944408137951
4,"('draw_sum', 'draw_sum_roll_mean', 'n2_delta2', 'n4_mod7')",-1.0946589621190341
4,"('draw_sum', 'n3_mod7', 'n4_mod5', 'n4_mod7')",-1.081801204509972
4,"('draw_sum', 'n3_delta2', 'n3_mod5', 'n3_mod7')",-1.080300056156311
4,"('draw_sum', 'draw_sum_roll_mean', 'n3_mod7', 'n4_delta')",-1.0770021021908995
4,"('draw_sum', 'n3_mod5', 'n3_mod7', 'n4_delta2')",-1.072934118161875
4,"('draw_std', 'draw_sum', 'n1_mod3', 'n1_mod7')",-1.071341935812871
4,"('draw_sum', 'n3_mod5', 'n3_mod7', 'n5_delta2')",-1.0692454436201473
4,"('draw_sum', 'n1_mod7', 'n4_mod5', 'n4_mod7')",-1.069080688786741
4,"('draw_sum', 'draw_sum_roll_mean', 'n1_mod7', 'n2_delta2')",-1.0684288307615226
4,"('draw_range_roll_std', 'draw_sum', 'n3_mod5', 'n3_mod7')",-1.0684271249753863
4,"('draw_sum', 'n4_mod5', 'n4_mod7', 'sum_hurst')",-1.0644748039778946
4,"('draw_sum', 'n2_mod7', 'n4_mod5', 'n4_mod7')",-1.0639422159387841
4,"('draw_sum', 'n2_mod5', 'n2_mod7', 'n3_mod7')",-1.0613951629670737
4,"('draw_range', 'draw_sum', 'n2_mod7', 'n4_delta2')",-1.0587935064888185
4,"('draw_sum', 'n2_delta2', 'n4_mod5', 'n4_mod7')",-1.05624949146209
4,"('draw_sum', 'n2_mod5', 'n2_mod7', 'n5_mod7')",-1.0559274963729806
4,"('draw_sum', 'n2_delta2', 'n2_mod5', 'n2_mod7')",-1.054383561469887
4,"('draw_sum', 'n3_mod5', 'n3_mod7', 'n4_delta')",-1.0516080469747386
4,"('draw_sum', 'n4_delta2', 'n4_mod5', 'n4_mod7')",-1.0502147596324498
4,"('draw_sum', 'n4_mod5', 'n4_mod7', 'n5_mod7')",-1.0479720169816211
4,"('draw_sum', 'mb_delta', 'n4_mod5', 'n4_mod7')",-1.046888706661644
4,"('draw_sum', 'draw_sum_roll_mean', 'n4_delta', 'n4_mod7')",-1.0452483749320045
4,"('draw_sum', 'draw_sum_roll_mean', 'n2_mod7', 'n4_delta')",-1.0436746646531034
4,"('draw_sum', 'n1_delta2', 'n3_mod5', 'n3_mod7')",-1.0435457746308643
4,"('draw_sum', 'n2_mod5', 'n2_mod7', 'sum_hurst')",-1.0433078879485969
4,"('draw_sum', 'n2_mod5', 'n2_mod7', 'n4_mod7')",-1.041390326688358
4,"('draw_sum', 'n1_n5_sum', 'n3_mod5', 'n3_mod7')",-1.0411162622316752
4,"('draw_std_roll_std', 'draw_sum', 'n3_mod5', 'n3_mod7')",-1.0408396616202324
4,"('draw_sum', 'n1_mod7', 'n2_mod5', 'n2_mod7')",-1.0381491998324144
4,"('draw_range', 'draw_sum', 'n4_delta2', 'n5_mod7')",-1.0380684278534673
4,"('draw_sum', 'n3_mod5', 'n3_mod7', 'n5_delta')",-1.0371263745346617
4,"('draw_std', 'draw_sum', 'n2_delta2', 'n5_mod7')",-1.0345593454213429
4,"('draw_sum', 'n2_delta', 'n3_mod5', 'n3_mod7')",-1.0341843093458394
4,"('draw_range', 'draw_sum', 'n4_delta2', 'n4_mod7')",-1.0311331604647975
4,"('draw_sum', 'draw_sum_roll_mean', 'n1_mod7', 'n4_delta')",-1.0295729740000255
4,"('draw_sum', 'mb_delta', 'n2_mod5', 'n2_mod7')",-1.029479453236327
4,"('draw_sum', 'n2_mod5', 'n2_mod7', 'n4_delta2')",-1.0226278932978374
4,"('draw_sum', 'draw_sum_roll_mean', 'n2_delta', 'n2_mod7')",-1.0198987286423744
4,"('draw_std', 'draw_sum', 'n2_delta2', 'n2_mod7')",-1.0038090878936359
4,"('draw_range', 'draw_sum', 'n3_mod7', 'n4_delta2')",-1.0034125312249635
4,"('draw_range_roll_mean', 'draw_sum', 'n2_mod7', 'n4_delta')",-1.0020470461050337
4,"('draw_std', 'draw_sum', 'n1_mod7', 'n2_delta2')",-1.0015260152726064
4,"('draw_range_roll_mean', 'draw_sum', 'n3_mod7', 'n4_delta')",-1.0000130948156816
4,"('draw_sum', 'n1_n2_sum', 'n2_mod5', 'n2_mod7')",-0.9987828425989775
4,"('draw_sum', 'n1_mod5', 'n3_mod5', 'n3_mod7')",-0.9984812188503902
4,"('draw_range_roll_std', 'draw_sum', 'n4_mod5', 'n4_mod7')",-0.9978545693029304
4,"('draw_sum', 'n3_mod5', 'n3_mod7', 'n5_mod5')",-0.997730359194243
4,"('draw_sum', 'draw_sum_roll_mean', 'n2_delta2', 'sum_hurst')",-0.9962668590215777
4,"('draw_range', 'draw_sum', 'draw_sum_roll_mean', 'n2_delta2')",-0.9944996185033546
4,"('draw_std', 'draw_sum', 'draw_sum_roll_mean', 'n2_delta2')",-0.9939582647422434
4,"('draw_sum', 'draw_sum_roll_mean', 'n4_delta', 'n5_mod7')",-0.9937824694776367
4,"('draw_sum', 'draw_sum_roll_mean', 'n2_delta', 'n4_mod7')",-0.9925623160720463
4,"('draw_sum', 'n2_delta', 'n4_mod5', 'n4_mod7')",-0.9889341750895042
4,"('draw_sum', 'draw_sum_roll_std', 'n3_mod5', 'n3_mod7')",-0.988826560586471
4,"('draw_sum', 'n1_delta2', 'n4_mod5', 'n4_mod7')",-0.98619367028288
4,"('draw_sum', 'n2_mod5', 'n3_mod5', 'n3_mod7')",-0.986147485385839
4,"('draw_sum', 'n3_delta2', 'n4_mod5', 'n4_mod7')",-0.9846982801042401
4,"('draw_sum', 'draw_sum_roll_mean', 'n3_delta', 'n4_mod7')",-0.9833858713826835
4,"('draw_sum', 'n2_mod5', 'n2_mod7', 'n5_delta')",-0.9818119390666631
4,"('draw_range_roll_mean', 'draw_sum', 'n4_delta', 'n4_mod7')",-0.9803903550459054
4,"('draw_sum', 'n3_delta', 'n4_mod5', 'n4_mod7')",-0.9793037808076441
4,"('draw_sum', 'n3_mod5', 'n3_mod7', 'n4_mod5')",-0.9774355512963346
4,"('draw_sum', 'n1_delta', 'n3_mod5', 'n3_mod7')",-0.9768138499639534
4,"('draw_sum', 'n4_mod5', 'n4_mod7', 'n5_delta2')",-0.9765489068851458
4,"('draw_range', 'draw_sum', 'n1_mod7', 'n4_delta2')",-0.9764630436964161
4,"('draw_std', 'draw_sum', 'n2_delta2', 'sum_hurst')",-0.9756204614418849
4,"('draw_sum', 'draw_sum_roll_mean', 'n3_delta', 'n5_mod7')",-0.9740951247205629
4,"('draw_sum', 'draw_sum_roll_mean', 'n2_mod7', 'n3_delta')",-0.9739502602407164
4,"('draw_sum', 'draw_sum_roll_mean', 'n1_mod7', 'n3_delta')",-0.9729440606561219
4,"('draw_range', 'draw_sum', 'n4_delta2', 'sum_hurst')",-0.9722348415309447
4,"('draw_std_roll_mean', 'draw_sum', 'n3_mod7', 'n4_delta')",-0.97222015887521
4,"('draw_std', 'draw_sum', 'n2_delta2', 'n3_mod7')",-0.9714033649160392
4,"('draw_sum', 'n5_delta', 'n5_mod5', 'n5_mod7')",-0.9709624862656945
4,"('draw_sum', 'n1_mod3', 'n1_mod7', 'n1_parity')",-0.9702711044297985
4,"('draw_std_roll_std', 'draw_sum', 'n4_mod5', 'n4_mod7')",-0.9692128136535558
4,"('draw_sum', 'n5_mod5', 'n5_mod7', 'sum_hurst')",-0.9685891382296923
4,"('draw_sum', 'draw_sum_roll_mean', 'n4_delta', 'sum_hurst')",-0.9679719707857402
4,"('draw_sum', 'draw_sum_roll_mean', 'n3_delta', 'n3_mod7')",-0.9678132447335877
4,"('draw_std_roll_mean', 'draw_sum', 'n4_delta', 'n4_mod7')",-0.9675439206516643
4,"('draw_sum', 'n4_n5_sum', 'n5_mod5', 'n5_mod7')",-0.9670914807750819
4,"('draw_sum', 'n4_mod5', 'n4_mod7', 'n5_delta')",-0.9665786831689367
4,"('draw_sum', 'n1_delta2', 'n2_mod5', 'n2_mod7')",-0.9665658696135537
4,"('draw_std', 'draw_sum', 'n2_delta2', 'n4_mod7')",-0.9659849497991182
4,"('draw_range_roll_std', 'draw_sum', 'n2_mod5', 'n2_mod7')",-0.9655746864969714
4,"('draw_range', 'draw_sum', 'draw_sum_roll_mean', 'n4_delta')",-0.9641098223769404
4,"('draw_std_roll_std', 'draw_sum', 'n2_mod5', 'n2_mod7')",-0.9637426459626752
4,"('draw_std', 'draw_sum', 'draw_sum_roll_mean', 'n4_delta')",-0.9624875290844557
4,"('draw_sum', 'n2_mod5', 'n2_mod7', 'n5_delta2')",-0.9587358344543411
4,"('draw_sum', 'n2_mod5', 'n2_mod7', 'n4_delta')",-0.9581611133086909
4,"('draw_std', 'draw_sum', 'n1_n2_sum', 'sum_hurst')",-0.9576939028917444
4,"('draw_range', 'draw_sum', 'draw_sum_roll_mean', 'n4_delta2')",-0.9543194945430429
4,"('draw_range_roll_mean', 'draw_sum', 'n3_delta', 'n5_mod7')",-0.9539180966281364
4,"('draw_std_roll_mean', 'draw_sum', 'n2_mod7', 'n4_delta')",-0.953478662513568
4,"('draw_std', 'draw_sum', 'mb_delta', 'n2_delta2')",-0.95194835816935
4,"('draw_sum', 'n4_mod5', 'n4_mod7', 'n4_n5_sum')",-0.9510977195887804
4,"('draw_sum', 'n1_delta', 'n4_mod5', 'n4_mod7')",-0.9510782035427496
4,"('draw_std', 'draw_sum', 'n1_n2_sum', 'n4_mod7')",-0.9499297625048833
4,"('draw_sum', 'n2_mod7', 'n5_mod5', 'n5_mod7')",-0.9480994124706115
4,"('draw_sum', 'draw_sum_roll_mean', 'n2_delta', 'n5_mod7')",-0.9472361182389193
4,"('draw_sum', 'n2_mod5', 'n2_mod7', 'n3_delta2')",-0.9459402923051243
4,"('draw_sum', 'draw_sum_roll_mean', 'n2_delta', 'n3_mod7')",-0.9435800482921977
4,"('draw_range_roll_mean', 'draw_sum', 'n4_delta', 'n5_mod7')",-0.9433522155933716
4,"('draw_sum', 'n3_mod7', 'n5_mod5', 'n5_mod7')",-0.9425238257698147
4,"('draw_range_roll_mean', 'draw_sum', 'n1_mod7', 'n4_delta')",-0.9403099060569886
4,"('draw_sum', 'n2_delta', 'n5_mod5', 'n5_mod7')",-0.9397881776691719
4,"('draw_range_roll_mean', 'draw_sum', 'n2_mod7', 'n3_delta')",-0.9394825312793884
4,"('draw_std', 'draw_sum', 'n1_n2_sum', 'n3_mod7')",-0.9390623883874873
4,"('draw_sum', 'draw_sum_roll_std', 'n4_mod5', 'n4_mod7')",-0.9380423854439428
4,"('draw_sum', 'n3_mod5', 'n3_mod7', 'n4_n5_sum')",-0.9358832529309744
4,"('draw_std', 'draw_sum', 'n1_n2_sum', 'n2_mod7')",-0.9348313730919742
4,"('draw_range_roll_std', 'draw_sum', 'n5_mod5', 'n5_mod7')",-0.931514222660141
4,"('draw_std_roll_std', 'draw_sum', 'n5_mod5', 'n5_mod7')",-0.9309125756942933
4,"('draw_range_roll_mean', 'draw_sum', 'n3_delta', 'n3_mod7')",-0.9283065741453811
4,"('draw_range_roll_mean', 'draw_std', 'draw_sum', 'n2_delta2')",-0.9257134855449181
4,"('draw_sum', 'n1_mod5', 'n2_mod5', 'n2_mod7')",-0.9226804593626667
4,"('draw_sum', 'n1_n2_sum', 'n5_mod5', 'n5_mod7')",-0.9222610922558836
4,"('draw_sum', 'n3_mod5', 'n4_mod5', 'n4_mod7')",-0.9221653567751744
4,"('draw_std_roll_mean', 'draw_sum', 'n2_mod7', 'n3_delta')",-0.9221179838434921
4,"('draw_sum', 'mb_delta', 'n5_mod5', 'n5_mod7')",-0.9216137578822767
4,"('draw_sum', 'n1_delta', 'n2_mod5', 'n2_mod7')",-0.9199930506326872
4,"('draw_std', 'draw_sum', 'n1_n2_sum', 'n5_mod7')",-0.9194935578237242
4,"('draw_sum', 'n2_mod5', 'n2_mod7', 'n3_delta')",-0.9191105024252124
4,"('draw_sum', 'n4_mod7', 'n5_mod5', 'n5_mod7')",-0.9176754433513636
4,"('draw_sum', 'n1_mod7', 'n5_mod5', 'n5_mod7')",-0.9162877430995735
4,"('draw_sum', 'n2_mod5', 'n2_mod7', 'n3_mod5')",-0.9154461943921213
4,"('draw_sum', 'draw_sum_roll_mean', 'n1_mod7', 'n2_delta')",-0.9144013947489142
4,"('draw_sum', 'n2_mod5', 'n4_mod5', 'n4_mod7')",-0.9131635824052644
4,"('draw_std_roll_mean', 'draw_sum', 'n3_delta', 'n5_mod7')",-0.9118047816276444
4,"('draw_std_roll_mean', 'draw_sum', 'n1_mod7', 'n4_delta')",-0.9114082693063956
4,"('draw_std_roll_mean', 'draw_sum', 'n3_delta', 'n3_mod7')",-0.9089900444539545
4,"('draw_sum', 'n2_delta2', 'n5_mod5', 'n5_mod7')",-0.9085994081119786
4,"('draw_sum', 'n4_delta2', 'n5_mod5', 'n5_mod7')",-0.907793549948611
4,"('draw_range_roll_mean', 'draw_sum', 'n1_mod7', 'n3_delta')",-0.9075940122064736
4,"('draw_range', 'draw_sum', 'n2_delta', 'n3_mod7')",-0.904746828278622
4,"('draw_std', 'draw_std_roll_mean', 'draw_sum', 'n2_delta2')",-0.9044973801355809
4,"('draw_range', 'draw_range_roll_mean', 'draw_sum', 'n4_delta2')",-0.9042108282184387
4,"('draw_range', 'draw_sum', 'mb_delta', 'n4_delta2')",-0.9027794813690377
4,"('draw_sum', 'n1_mod5', 'n4_mod5', 'n4_mod7')",-0.9009419987413416
4,"('draw_std', 'draw_sum', 'n2_delta', 'sum_hurst')",-0.9005279532843211
4,"('draw_std_roll_mean', 'draw_sum', 'n4_delta', 'n5_mod7')",-0.9000080560966417
4,"('draw_sum', 'draw_sum_roll_std', 'n2_mod5', 'n2_mod7')",-0.8991087988165525
4,"('draw_std', 'draw_sum', 'n1_mod7', 'n1_n2_sum')",-0.897589640890029
4,"('draw_range', 'draw_sum', 'n2_delta', 'sum_hurst')",-0.8974236668481907
4,"('draw_range', 'draw_sum', 'n2_delta', 'n4_mod7')",-0.8972085345385601
4,"('draw_sum', 'draw_sum_roll_mean', 'n2_delta', 'sum_hurst')",-0.8971533717974971
4,"('draw_range_roll_mean', 'draw_sum', 'n4_delta', 'sum_hurst')",-0.897106874582164
4,"('draw_sum', 'n5_delta2', 'n5_mod5', 'n5_mod7')",-0.896121848802494
4,"('draw_std', 'draw_sum', 'n2_delta', 'n5_mod7')",-0.8946669102214955
4,"('draw_range', 'draw_sum', 'n2_delta', 'n2_mod7')",-0.8943608900470217
4,"('draw_sum', 'n4_delta', 'n5_mod5', 'n5_mod7')",-0.8928630112963596
4,"('draw_sum', 'n4_mod5', 'n4_mod7', 'n5_mod5')",-0.891190249601717
4,"('draw_range', 'draw_sum', 'n2_delta', 'n5_mod7')",-0.8895897877700385
4,"('draw_std', 'draw_sum', 'n2_delta', 'n4_mod7')",-0.8875018398138579
4,"('draw_std', 'draw_sum', 'n1_n2_sum', 'n4_delta2')",-0.8874735017115256
4,"('draw_sum', 'n3_delta', 'n5_mod5', 'n5_mod7')",-0.8869478971747959
4,"('draw_sum', 'draw_sum_roll_mean', 'mb_delta', 'n2_delta2')",-0.8857623578764731
4,"('draw_sum', 'draw_sum_roll_mean', 'n3_delta', 'sum_hurst')",-0.8849712361197177
4,"('draw_std', 'draw_sum', 'n1_n2_sum', 'n3_mod5')",-0.884778994790171
4,"('draw_range_roll_mean', 'draw_sum', 'n3_delta', 'n4_mod7')",-0.8841456664673579
4,"('draw_std_roll_mean', 'draw_sum', 'n3_delta', 'n4_mod7')",-0.8834372687873966
4,"('draw_sum', 'draw_sum_roll_mean', 'n1_mod5', 'n2_delta2')",-0.8813235839870401
4,"('draw_std', 'draw_sum', 'n2_delta', 'n3_mod7')",-0.8798761985869028
4,"('draw_std', 'draw_sum', 'draw_sum_roll_mean', 'n3_delta')",-0.8788318672070403
4,"('draw_range', 'draw_sum', 'draw_sum_roll_mean', 'n3_delta')",-0.8765141751255285
4,"('draw_range_roll_mean', 'draw_std', 'draw_sum', 'n4_delta')",-0.8764056798664797
4,"('draw_range', 'draw_sum', 'draw_sum_roll_mean', 'n2_delta')",-0.8745004066067459
4,"('draw_sum', 'draw_sum_roll_mean', 'n2_delta2', 'n4_mod5')",-0.8742639726934627
4,"('draw_std', 'draw_sum', 'n1_n2_sum', 'n2_mod5')",-0.8737333618540752
4,"('draw_std', 'draw_sum', 'n2_delta', 'n2_mod7')",-0.873023207521225
4,"('draw_std', 'draw_sum', 'n1_n2_sum', 'n4_mod5')",-0.8722691594958967
4,"('draw_std', 'draw_sum', 'n1_n2_sum', 'n5_mod5')",-0.8705952705673958
4,"('draw_sum', 'draw_sum_roll_mean', 'n2_delta2', 'n4_delta2')",-0.8702073948072382
4,"('draw_std_roll_mean', 'draw_sum', 'n1_mod7', 'n3_delta')",-0.8685389533055847
4,"('draw_sum', 'n2_mod5', 'n2_mod7', 'n5_mod5')",-0.8679350970721771
4,"('draw_std_roll_mean', 'draw_sum', 'n4_delta', 'sum_hurst')",-0.8676281082269774
4,"('draw_range', 'draw_sum', 'n1_mod7', 'n2_delta')",-0.8665987695714179
4,"('draw_std', 'draw_sum', 'mb_delta', 'n1_n2_sum')",-0.8656569818750839
4,"('draw_range', 'draw_std_roll_mean', 'draw_sum', 'n4_delta2')",-0.8644648985160863
4,"('draw_sum', 'n2_mod5', 'n2_mod7', 'n4_mod5')",-0.8634030058677702
4,"('draw_range_roll_mean', 'draw_sum', 'n3_delta', 'sum_hurst')",-0.862639876646913
4,"('draw_std', 'draw_sum', 'draw_sum_roll_mean', 'n2_delta')",-0.8613591939319392
4,"('draw_sum', 'n1_n2_sum', 'n3_mod5', 'n3_mod7')",-0.8590118276638243
4,"('draw_sum', 'draw_sum_roll_mean', 'mb_delta', 'n4_delta')",-0.8572982494229855
4,"('draw_sum', 'draw_sum_roll_mean', 'n2_delta2', 'n5_mod5')",-0.8536135649620107
4,"('draw_sum', 'draw_sum_roll_mean', 'n2_delta2', 'n2_mod5')",-0.8528249795728371
4,"('draw_std', 'draw_sum', 'n1_n2_sum', 'n3_delta2')",-0.850879471890547
4,"('draw_sum', 'draw_sum_roll_mean', 'n2_delta2', 'n3_mod5')",-0.8492258165791604
4,"('draw_std', 'draw_sum', 'n1_mod5', 'n1_n2_sum')",-0.8488126993150935
4,"('draw_sum', 'draw_sum_roll_mean', 'n2_delta2', 'n5_delta2')",-0.8463046850575395
4,"('draw_sum', 'draw_sum_roll_mean', 'n1_mod5', 'n4_delta')",-0.8438398243605505
4,"('draw_std_roll_mean', 'draw_sum', 'n3_delta', 'sum_hurst')",-0.8408612162876956
4,"('draw_range', 'draw_range_roll_mean', 'draw_sum', 'n4_delta')",-0.8406059180764132
4,"('draw_std', 'draw_sum', 'n1_n2_sum', 'n5_delta2')",-0.8391993472172423
4,"('draw_sum', 'n3_delta2', 'n5_mod5', 'n5_mod7')",-0.83879060561123
4,"('draw_sum', 'draw_sum_roll_mean', 'n4_delta', 'n4_mod5')",-0.8376616229466833
4,"('draw_range', 'draw_sum', 'n1_n2_sum', 'n2_mod7')",-0.8366561451545067
4,"('draw_sum', 'draw_sum_roll_mean', 'n2_delta2', 'n4_delta')",-0.8352705281136323
4,"('draw_std', 'draw_std_roll_mean', 'draw_sum', 'n4_delta')",-0.8346834148819013
4,"('draw_range', 'draw_sum', 'n1_n2_sum', 'n4_mod7')",-0.8343466499196559
4,"('draw_range', 'draw_sum', 'n1_n2_sum', 'sum_hurst')",-0.8334338608695582
4,"('draw_std', 'draw_sum', 'n1_mod7', 'n2_delta')",-0.8321790444103456
4,"('draw_range', 'draw_std_roll_mean', 'draw_sum', 'n4_delta')",-0.8303025101231363
4,"('draw_std_roll_mean', 'draw_sum', 'n1_mod5', 'n1_mod7')",-0.8293692755300448
4,"('draw_sum', 'n1_delta2', 'n5_mod5', 'n5_mod7')",-0.8270668727892421
4,"('draw_range_roll_mean', 'draw_sum', 'n1_mod5', 'n1_mod7')",-0.8258612397674767
4,"('draw_range', 'draw_sum', 'n1_n2_sum', 'n3_mod7')",-0.8252897547847908
4,"('draw_std', 'draw_sum', 'n1_n2_sum', 'n2_delta2')",-0.8247722468387657
4,"('draw_range', 'draw_sum', 'n1_n2_sum', 'n5_mod7')",-0.8197409735812009
4,"('draw_sum', 'draw_sum_roll_mean', 'n1_mod5', 'n1_mod7')",-0.8176082345089206
4,"('draw_range_roll_std', 'draw_std', 'draw_sum', 'n1_n2_sum')",-0.8146889394795167
4,"('draw_range', 'draw_sum', 'n4_delta2', 'n5_mod5')",-0.8143677654090169
4,"('draw_sum', 'n3_mod5', 'n3_mod7', 'n4_mod3')",-0.8127387989909991
4,"('draw_range', 'draw_range_roll_mean', 'draw_sum', 'n3_delta')",-0.8117731476762771
4,"('draw_sum', 'draw_sum_roll_mean', 'n3_delta', 'n4_mod5')",-0.8108386255964639
4,"('draw_range', 'draw_sum', 'mb_delta', 'n2_delta')",-0.8101803774230092
4,"('draw_std', 'draw_sum', 'n1_n2_sum', 'n3_mod3')",-0.8092925270021993
4,"('draw_std', 'draw_sum', 'n1_n2_sum', 'n2_mod3')",-0.8082235952003884
4,"('draw_sum', 'n2_mod3', 'n3_mod5', 'n3_mod7')",-0.8082160582098723
4,"('draw_std', 'draw_sum', 'n1_n2_sum', 'n4_mod3')",-0.8075997054729136
4,"('draw_sum', 'draw_sum_roll_std', 'n5_mod5', 'n5_mod7')",-0.8072251905189631
4,"('draw_range', 'draw_std_roll_mean', 'draw_sum', 'n3_delta')",-0.8066815575052857
4,"('draw_sum', 'draw_sum_roll_mean', 'n4_delta', 'n5_mod5')",-0.8060705614961918
4,"('draw_sum', 'n1_delta', 'n5_mod5', 'n5_mod7')",-0.8053083252384035
4,"('draw_range_roll_mean', 'draw_sum', 'mb_delta', 'n4_delta')",-0.8016361434118764
4,"('draw_range_roll_mean', 'draw_std', 'draw_sum', 'n3_delta')",-0.8011382611968543
4,"('draw_sum', 'draw_sum_roll_mean', 'n2_delta2', 'n5_delta')",-0.8010709696479665
4,"('draw_sum', 'draw_sum_roll_mean', 'n3_mod5', 'n4_delta')",-0.8007747467296866
